filename;latitude;longitude;lvl
ITCMPBYOGQ7YOI3V35V47EYWSD4GUP.jpg;52.52016666666667;13.398833333333332;1
WHO57IBVTUXXHZ8SCTUR15IIZ0OYIB.jpg;52.50516666666667;13.3285;3
HKPJXHI21WX9Z1Q1PTJSAR7WVPPOJW.jpg;52.5225;13.408833333333336;1
K2GYEC0D43GIIIBUC6O7I3X13J7GRB.jpg;52.52766666666667;13.434666666666667;6
7A1K4K3E2UOELW0IGDB7URXV4ZI60U.jpg;52.50933333333333;13.376;3
13DZ7AKR0AGP49STANL8VO2LMRY5ZD.jpg;54.68938888888889;25.280022222222208;2
ZLOP4H139DNRITMZ9Y269G6K0E442L.jpg;28.61407777777778;77.20493055555556;2
6SARTWFRX2X3BEV53FSKRPZQPA9VMH.jpg;50.85033333333333;4.347833333333333;6
5NP19S4BVOC4VXCX9QVUO4BQEPJKBC.jpg;50.85166666666667;4.348333333333333;5
P1MEKEFTL8KFWORW8DDO9DZO7MX8FD.jpg;48.85238055555556;2.371838888888889;4
M73DEYSQVZ2RQ8ZTZVSRR3Q4P12CUM.jpg;48.86340833333333;2.3647527777777784;4
DRUZ07632FL09DDB80ZZWVKGAYV177.jpg;60.388881999999995;5.32279;4
5A702WGXBASE4Y51QYSXFZOM6M63PY.jpg;50.34130277777778;30.489525;2
00KQ5GYHN00VLOIPWU82WM14NCWMVP.jpg;51.20916666666667;3.225;2
XM6UCV64MN4EJGVBTDU11YSBX05JIP.jpg;43.296655555555546;5.361683333333334;2
TSM6SZ3VHI8P3RRZDSZKRK0683Q7R5.jpg;43.296655555555546;5.361683333333334;1
LHN689SI4LHI3VQONL4ZY1K5WVH329.jpg;50.851825;4.356294444444444;5
QDA8MBF9OSISWZJNBYYM641N0VJSUT.jpg;52.522324;13.413094000000001;3
9QN28NQF028829JTVCL3A8PTLG7FWX.jpg;52.542628;13.428978;2
L2485W12US0JXWYD082SQJKFRICPQX.jpg;51.20860277777778;3.2242972222222224;3
8FA49E4E5Q5ZM5QO1RC38OD1WZ7LOV.jpg;48.86888888888889;2.3304416666666663;5
BSRUFZTSN1IPA2STIP56V38TSTO0L2.jpg;54.686730555555535;25.2907;2
JX0CZ5MRVUC2TNDGR5YPDEV5QNIB5P.jpg;39.47366666666667;0.3755;3
SY497WRRYROHD8U6UIY3HK7G1GVHB5.jpg;10.825833333333335;106.6297222222222;2
RYURSBDP6K73M0WH6MU2W2K58QPJW2.jpg;50.43831944444444;30.55411666666667;6
9R1B3QBJ0K682872A401YBQCK8EENI.jpg;40.46816666666667;-3.653833333333333;5
OUG4T2ABDYEF4Z3M5QH1M0PNI7VKT9.jpg;28.65164444444445;77.23363888888889;5
4O4STPSHJCNOLH4LVYEHSCEHVMY23W.jpg;39.47055555555556;0.3763888888888889;3
99AARHTADZOXQE18GVYVB2R7A3OVF3.jpg;43.285311111111106;5.351141666666666;5
0TTSNGUAMU916QSSK14241JRIZ0WGR.jpg;31.77533333333333;35.218;6
FJPQ2JYOF63C8OU1IWR2MK7OBMBSGR.jpg;48.873661111111105;2.2950527777777783;6
QPCIZZ3177VVNFV6RB9V9NCDCZZ16L.jpg;55.86230555555557;-4.2564972222222215;3
R9UWB1LI4D79MZFF021NLJB0YL5ZMJ.jpg;48.8386888888889;2.3212027777777777;1
L2CG1UZEOC1N3XG4RDAP53C0PKF2XH.jpg;43.29375833333333;5.369061111111113;6
4ZSNUXJY7RLQYHRXCVXPI969TRYXSZ.jpg;48.84675277777777;2.3434500000000003;4
COPM40XR50ICNYEEHUZLPK7IR13TI6.jpg;48.84186666666667;2.3372333333333333;4
VCWYPG2EF4O5GMJEAYYU6SUY8GV8X0.jpg;48.85590555555557;2.3650277777777777;2
OXGIMICI1YA35HO5IWXGXYUX1FYLL0.jpg;48.85590555555557;2.3650277777777777;2
9DP9F7TCKZY2VGLYB11SW4AOFTPXAM.jpg;48.86513888888889;2.298911111111111;4
KU8HRTVYLQUWHSXGONITL59MFMOVV1.jpg;48.85380277777778;2.304575;1
GKF0MTCPC4MDF5VWD46TS9YTIQ47XR.jpg;10.806588888888893;106.74533888888894;5
ETT8TJQ7708RPECJK9766YLKDUVGRH.jpg;52.505072222222225;13.336161111111116;5
P7E2YVDM9FO0IDVC51NHJ79KJTW61P.jpg;50.46104722222222;30.51566666666667;3
HA3CV3SLS6Q1UMLYE78VLMBK2DQ5HF.jpg;52.52493055555557;13.464463888888883;6
Q2DWOPPX4A907Z9V6F7TZDBZC6ORHW.jpg;52.510723;13.375232;6
V4UWFCPL8BM60EFE76U69F0ADSQL1A.jpg;39.46846944444445;0.3255777777777777;6
R8ZM51KPMHNXKT7PQVEQTCQDRM1XXH.jpg;48.874072222222225;2.327347222222222;1
XX1UFEOHAYJHBV99DK165XCKBDC3BN.jpg;48.84213333333334;2.3218055555555552;1
I1UC1YCB0HGDOJ6ZF07G3TA7OA7CMX.jpg;48.85596666666667;2.3648111111111114;2
KBKOJK9B2IVB93E08UAQL18VJRVFW3.jpg;48.85319444444447;2.346975;1
2XKPER8P9S3AOJL7MJ8MLYWA8VO0MA.jpg;50.44583333333333;30.53866666666667;5
ZSEN7BEVUOJZ2VEZBGZGGDA3LOWS0T.jpg;48.85201666666667;2.3692694444444444;4
BUVGOPGGCRVUYPFPIK9WMKDGDWNMBN.jpg;48.885290999999995;2.3431990000000003;1
9DOYA7QZIXNN86UW1KYJ5PMCQJHCWD.jpg;52.52123055555556;13.413552777777774;1
YRNO1NSI58IWTJ8J2KRESLHYLPO8FT.jpg;51.203722222222225;3.2246111111111118;2
H4QZHMJV33VEBWQ5JVQWQUH23YHSWI.jpg;55.859719444444465;-4.254536111111111;4
SRPZ099TMWB6X2XXUH3O37C8LRU0DI.jpg;48.85846388888889;2.3428777777777783;4
4Y4X5D76YPXTL4FJ073JW94Q6XMSOT.jpg;10.766055555555555;106.68165;5
VD3C98I0UBI8F7T65G8RR0W7WAVUEP.jpg;52.500274;13.437920000000002;6
F5SH56HPVV8UJHPWCRTO1918ME39UL.jpg;52.500274;13.437920000000002;6
US8G0VEJ2P3B8QWCVNTW75722L1064.jpg;48.85678888888889;2.3127388888888887;1
EE7HYKFG01N53ORH03RTF7O474GC3H.jpg;36.886825;30.677436111111113;5
P2DH5UJ3BAGAKHR9RPLTVSPIUMCHOV.jpg;48.882;2.3375000000000004;3
XJJPJ9SFI3O82WUZEVFVECT9KROZON.jpg;52.51365277777778;13.392863888888884;1
6U3C6PVD0ADNTVLACBUN6CA2HB1YWW.jpg;48.870875;2.332266;1
8T924E3HOGHR7RGG0B7266T1BEHJHN.jpg;52.536299;13.397441;6
D2U04UGZ0WHYFEJ5ATSY7CKUDQJT9P.jpg;50.84784444444447;4.347747222222221;3
C3N15C9KEJNBC949EEBKA99TEK3UZI.jpg;48.852001;2.346594;3
TJ8PBD48VAXY62IOXLII610PXHFRZF.jpg;39.45699166666667;0.35480555555555554;1
5OPQG8DAWKUSE3WUYE5M7D1SV51JDJ.jpg;39.45692777777778;0.3548333333333333;1
1M68YKZ1LSMF5AI9AKQ0A976SWQ31P.jpg;55.86028333333334;-4.266283333333333;6
KUT34082G52L45XS8I6XRIBBFPZY0M.jpg;50.44419722222222;30.527975;6
4Z8PUE5ZEXDTOY6O7VGD8RTN0LI6GI.jpg;48.85584166666667;2.36565;2
JJLHRLUSED1PPT3I9MVWGXKD5VUBWI.jpg;31.777979;35.230086;6
V2GIIPFFJWRMN7P3TFF9LGJQWDG26Z.jpg;52.530863000000004;13.390478;6
RPQKJUMHB6RJM8FKGCKPW4MZQBMN41.jpg;52.522670999999995;13.394147;5
B0WNCGDD32T1D2ABG2E9873MOT49F4.jpg;48.8494;2.3374722222222224;4
79Q5IQGL96SPLP3UTVEL4G34VAZZOF.jpg;50.8385;4.3754;6
089IM7W4GOD7OXKUSVPXS032VBZFDY.jpg;31.777421999999998;35.23538;2
H2JDC936IA5M7RVPBWLU6N6091IVZN.jpg;31.778037;35.234768;2
IU784WYXP597QMRZR95F4FTOWVCJ7F.jpg;31.777974;35.234671999999996;2
JZL2JB1XRR23LC3LHDQ09P3HTM3NPW.jpg;50.83349166666667;4.344308333333333;2
WILGBKX6L1XGPDO0Y5KIUF311J7D8L.jpg;40.41943055555555;-3.693813888888889;2
5FRWJGASJJCMHSE9RPPCFCEXUFV80P.jpg;48.865555555555574;2.341666666666667;5
3VS7WSW64HQKDPXAC7SVKMJ4BXH6AC.jpg;52.517683;13.343753;4
HBSOCMOPD6DUR53UZ40AO71QZJHVJR.jpg;39.456344444444454;0.3543694444444444;1
DVS3KRKUOMDOA0E162MIW47KW7O0Y8.jpg;52.52521666666666;13.416097222222225;5
A972AN7B2KHHHUGQRXD8977HUG9PR4.jpg;31.832166666666666;35.18066666666667;2
9Z39U5LZCAKYD1KTYVZARH6N1YMVLJ.jpg;55.86676666666667;-4.267966666666666;3
SBNK7OQG3IE9X74PZQKU3VNJ03V5CK.jpg;55.86331111111111;-4.253755555555555;4
WOXDI4NN0DOAR277C8XRK62Z6K4YCS.jpg;52.50365277777777;13.331186111111107;5
WT9T7ZO2JHP4C1MEJ2UX90QSK9JZ8Y.jpg;52.50478055555556;13.279933333333336;4
P3YPG1TUFGAMISLBBQP3MM92AF0E50.jpg;52.50327222222222;13.279227777777779;4
RJV8ACKA0V4ZYHO99H6PL1U2GMUMBN.jpg;52.50335555555557;13.279105555555557;5
4SI0WJQRUQC5VPE2846XXN7AX2WLVP.jpg;52.50335;13.278366666666667;4
Z8SUZO1XZLVYGFHMLMFZJ8WO8TVSCP.jpg;52.50073055555556;13.267508333333335;3
